3/C10;III;to replace (with);['replace']
3/C10;III;servant;['servant']
3/C10;III;at last;['at', 'last']
3/C10;III;a piece of information;['a', 'piece', 'of', 'information']
3/C10;III;scoundrel;['scoundrel']
3/C10;III;completely;['completely']
3/C10;III;to silence;['silence']
3/C10;III;stage direction;['stage', 'direction']
3/C10;III;terrified;['terrified']
3/C10;III;to command;['command']
3/C10;III;to beg;['beg']
3/C11;III;to pay attention (irr);['pay', 'attention']
3/C11;III;attention (no pl);['attention']
3/C11;III;pace;['pace']
3/C11;III;facial expression;['facial', 'expression']
3/C11;III;time;['time']
3/C12;III;to divide into;['divide', 'into']
3/C12;III;to edit;['edit']
4/A;III;to keep sb posted (irr);['keep', 'sb', 'posted']
4/A;III;to connect;['connect']
4/A2;III;to skim;['skim']
4/A2;III;to make fun of sb (irr);['make', 'fun', 'of', 'sb']
4/A2;III;sis (= sister) (informal);['si', '=', 'sister']
4/A2;III;OTW (= on the way) (informal);['OTW', '=', 'on', 'the', 'way']
4/A3;III;either ... or ...;['either', 'or']
4/A3;III;feeling;['feeling']
4/A3;III;close;['close']
4/A4;III;relationship;['relationship']
4/A4;III;complicated;['complicated']
4/B1;III;to put sth on the line (irr);['put', 'sth', 'on', 'the', 'line']
4/B2;III;in my opinion;['in', 'my', 'opinion']
4/B2;III;doubt;['doubt']
4/B2;III;What's got into ...? (informal);"['What', ""'s"", 'got', 'into', '?']"
4/B2;III;Welshwoman;['Welshwoman']
4/B2;III;to be the talk of the town (irr);['be', 'the', 'talk', 'of', 'the', 'town']
4/B2;III;That's none of your business. (informal);"['That', ""'s"", 'none', 'of', 'your', 'business', '.']"
4/B2;III;to be friends (with sb) (irr);['be', 'friend', 'with', 'sb']
4/B2;III;to be in touch (with sb) (irr);['be', 'in', 'touch', 'with', 'sb']
4/B2;III;to claim;['claim']
4/B2;III;to point out;['point', 'out']
4/B3;III;to report;['report']
4/B4;III;effect;['effect']
4/B4;III;Valentine's Day;"['Valentine', ""'s"", 'Day']"
4/B4;III;to get to know sb (irr);['get', 'to', 'know', 'sb']
4/B4;III;confused;['confused']
4/B4;III;to insist;['insist']
4/B5;III;set;['set']
4/B5;III;silent;['silent']
4/B5;III;latest;['latest']
4/B5;III;development;['development']
4/B5;III;responsible;['responsible']
4/B5;III;trouble (no pl);['trouble']
4/B5;III;to introduce;['introduce']
4/B7;III;social studies (only pl);['social', 'study', 'only']
4/B7;III;to list;['list']
4/B7;III;to keep sb up-to-date (irr);['keep', 'sb', 'up-to-date']
4/B7;III;cause;['cause']
4/B7;III;to join;['join']
4/B8;III;separate;['separate']
4/B8;III;sheet;['sheet']
4/B8;III;username;['username']
4/C1;III;roller coaster;['roller', 'coaster']
4/C3;III;Valentine's card;"['Valentine', ""'s"", 'card']"
4/C3;III;it says;['it', 'say']
4/C3;III;to help oneself (to sth);['help', 'oneself']
4/C4;III;yourself (pl yourselves);['yourself', 'yourselves']
4/C4;III;himself;['himself']
4/C4;III;itself;['itself']
4/C4;III;themselves;['themselves']
4/C4;III;use;['use']
4/C5;III;to burn;['burn']
4/C5;III;to wash;['wash']
4/C5;III;to dress;['dress']
4/C6;III;to reassure sb;['reassure', 'sb']
4/C6;III;on one's own;"['on', 'one', ""'s"", 'own']"
4/C6;III;to relax;['relax']
4/C9;III;to turn up;['turn', 'up']
4/C9;III;to appear;['appear']
4/C9;III;irritated;['irritated']
4/C9;III;amused;['amused']
4/C9;III;to sympathize (with);['sympathize']
4/C9;III;to solve;['solve']
4/C9;III;What's wrong?;"['What', ""'s"", 'wrong', '?']"
4/C9;III;to check in;['check', 'in']
4/C10;III;ending;['ending']
4/C10;III;storyline;['storyline']
4/C10;III;spelling (no pl);['spelling']
5/A;III;diverse;['diverse']
5/A;III;exchange;['exchange']
5/A2;III;to consider;['consider']
5/A3;III;firstly;['firstly']
5/A3;III;to be keen on sb/sth (informal) (irr);['be', 'keen', 'on', 'sb', 'informal']
5/A4;III;medical;['medical']
5/A4;III;dietary;['dietary']
5/A4;III;to go skiing (irr);['go', 'skiing']
5/A4;III;Asia;['Asia']
5/A4;III;particularly;['particularly']
5/A4;III;to be allergic to sth (irr);['be', 'allergic', 'to', 'sth']
5/B1;III;custom;['custom']
5/B2;III;to get on (with sb) (irr);['get', 'on', 'with', 'sb']
5/B3;III;to be thirsty (irr);['be', 'thirsty']
5/B3;III;to mean to do sth (irr);['mean', 'to', 'do', 'sth']
5/B3;III;ought to do sth;['ought', 'to', 'do', 'sth']
5/B5;III;neither of ...;['neither', 'of']
5/B9;III;to apologize (to/for);['apologize']
5/B9;III;apology;['apology']
5/B10;III;misunderstanding;['misunderstanding']
5/B10;III;expression;['expression']
5/B11;III;combination;['combination']
5/B11;III;Bengali;['Bengali']
5/B11;III;line;['line']
5/B11;III;balti (no pl);['balti']
5/B11;III;fabric;['fabric']
5/B11;III;once;['once']
5/B11;III;elsewhere;['elsewhere']
5/B11;III;brewery;['brewery']
5/B11;III;independent;['independent']
5/B11;III;business (no pl);['business']
5/B11;III;type;['type']
5/B11;III;bakery;['bakery']
5/B14;III;paragraph;['paragraph']
5/B14;III;tube;['tube']
5/B14;III;embankment;['embankment']
5/B14;III;escalator;['escalator']
5/B14;III;bridge;['bridge']
5/B14;III;artist;['artist']
5/B14;III;statue;['statue']
5/B14;III;fish and chips (no pl);['fish', 'and', 'chip']
5/B14;III;cyclist;['cyclist']
5/B14;III;to take a (closer) look at sth (irr);['take', 'a', 'closer', 'look', 'at', 'sth']
5/B14;III;structure;['structure']
5/C;III;to be into sb/sth (informal, irr);['be', 'into', 'sb', 'informal', ',']
5/C1;III;pinboard;['pinboard']
5/C1;III;Formula 1 (no pl);['Formula', '1']
5/C1;III;heptathlon (no pl);['heptathlon']
5/C4;III;to compete;['compete']
5/C4;III;Paralympics (only pl);['Paralympics', 'only']
5/C4;III;in addition (to);['in', 'addition']
5/C4;III;to be keen to do sth (irr);['be', 'keen', 'to', 'do', 'sth']
5/C4;III;to continue doing sth/to do sth;['continue', 'doing', 'sth', 'do', 'sth']
5/C4;III;to focus;['focus']
5/C4;III;to be used to doing sth (irr);['be', 'used', 'to', 'doing', 'sth']
5/C6;III;someone else;['someone', 'else']
5/C6;III;to fall asleep (irr);['fall', 'asleep']
5/C8;III;bad;['bad']
6/A;III;the great outdoors;['the', 'great', 'outdoors']
6/A1;III;blurb;['blurb']
6/A1;III;to be set (irr);['be', 'set']
6/A1;III;to provide;['provide']
6/A1;III;to sink (irr);['sink']
6/A1;III;foreground;['foreground']
6/A1;III;left-hand;['left-hand']
6/A1;III;right-hand;['right-hand']
6/A1;III;bottom;['bottom']
6/A3;III;to recommend;['recommend']
6/B1;III;means (of);['mean']
6/B1;III;travel (no pl);['travel']
6/B1;III;travelling;['travelling']
6/B1;III;fare;['fare']
6/B1;III;average;['average']
6/B1;III;destination;['destination']
6/B1;III;payment;['payment']
6/B1;III;duration (no pl);['duration']
6/B1;III;single (ticket);['single']
6/B2;III;comfortable;['comfortable']
6/B2;III;line;['line']
6/B2;III;departure;['departure']
6/B2;III;to reach;['reach']
6/B2;III;return (ticket);['return']
6/B6;III;to sum up;['sum', 'up']
6/B6;III;final;['final']
6/B6;III;uncertain;['uncertain']
6/B6;III;ages (only pl, informal);['age', 'only', ',', 'informal']
6/B6;III;to reduce;['reduce']
6/B6;III;healthy;['healthy']
6/B6;III;to plant;['plant']
6/B6;III;urban;['urban']
6/C1;III;out and about;['out', 'and', 'about']
6/C1;III;haggis (no pl);['haggis']
6/C1;III;cathedral;['cathedral']
6/C1;III;necropolis;['necropolis']
6/C3;III;silver;['silver']
6/C3;III;to volunteer;['volunteer']
6/C3;III;physical;['physical']
6/C3;III;residential;['residential']
6/C3;III;to sail;['sail']
6/C4;III;bronze;['bronze']
6/C4;III;bicycle;['bicycle']
6/C4;III;on horseback;['on', 'horseback']
6/C4;III;research;['research']
6/C4;III;specific;['specific']
6/C4;III;goal;['goal']
6/C4;III;to supervise;['supervise']
6/C4;III;to assess;['ass']
6/C4;III;evidence (no pl);['evidence']
6/C4;III;progress (no pl);['progress']
6/C6;III;path;['path']
6/C8;III;to paddle;['paddle']
6/C8;III;to be/get sunburnt (irr);['be', 'sunburnt']
6/C8;III;to slip;['slip']
6/C8;III;to manage sth;['manage', 'sth']
6/C8;III;to go wrong (irr);['go', 'wrong']
6/C10;III;target;['target']
